Name,SMILES,Mol Wt,LogP,TPSA,HBD,HBA,AtomCount,RotatableBonds,MR,Lipinski,Ghose,Veber,Egan,PassScore
Cycloleucine,C1CCC(C1)(C(=O)O)N,129.159,0.3425000000000001,63.31999999999999,2,2,9,1,33.022199999999984,True,False,True,True,3
Ronidazole,CN1C(=CN=C1COC(=O)N)[N+](=O)[O-],200.15399999999997,-0.07639999999999991,113.28,1,6,14,3,44.23480000000001,True,False,True,True,3
Clofoctol,CC(C)(C)CC(C)(C)C1=CC(=C(C=C1)O)CC2=C(C=C(C=C2)Cl)Cl,365.34399999999994,7.003600000000006,20.23,1,1,24,4,104.47280000000005,True,False,True,False,2
Lidocaine Hydrochloride,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C.Cl,270.804,3.005540000000002,32.34,1,2,18,5,79.58170000000004,True,False,True,True,3
Cloperastine,C1CCN(CC1)CCOC(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,329.8710000000001,4.931900000000005,12.47,0,2,23,6,95.98000000000006,True,True,True,True,4
Heptaminol,CC(CCCC(C)(C)O)N,145.246,1.2748,46.25,2,2,10,4,43.79820000000001,True,False,True,True,3
Fenclonine,C1=CC(=CC=C1CC(C(=O)O)N)Cl,199.63699999999997,1.2944,63.31999999999999,2,2,13,3,50.76720000000001,True,False,True,True,3
Ethopropazine Hydrochloride,CCN(CC)C(C)CN1C2=CC=CC=C2SC3=CC=CC=C31.Cl,348.94300000000004,5.441400000000005,6.48,0,3,23,5,103.64400000000006,True,True,True,False,3
Benzethonium,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCC[N+](C)(C)CC2=CC=CC=C2,412.6380000000002,6.072400000000007,18.46,0,2,30,11,126.97540000000006,True,False,False,False,1
Methergine,CC[C@@H](CO)NC(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C.C(=C\C(=O)O)\C(=O)O,455.5110000000002,1.6364999999999998,142.96,5,5,33,6,123.6068000000001,True,True,False,False,2
Dl-alpha-tocopherol acetate,CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)C)C,472.7540000000003,9.059960000000002,35.53,0,3,34,13,144.03499999999988,True,False,False,False,1
Phenazopyridine,C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N,213.244,2.6614,89.64999999999999,2,5,16,2,63.67980000000001,True,False,True,True,3
Demeclocycline,CN(C)[C@H]1[C@@H]2C[C@@H]3[C@@H](C4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O,464.8580000000001,0.10829999999999995,181.61999999999998,6,9,32,2,110.51040000000006,True,True,False,False,2
Procyclidine hydrochloride,C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O.Cl,323.90799999999996,4.362200000000006,23.47,1,2,22,5,94.45280000000005,True,True,True,True,4
4-Aminoantipyrine,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N,203.24500000000003,1.06662,52.95,1,4,15,1,60.15940000000002,True,False,True,True,3
Xanthurenic Acid,C1=CC2=C(C(=C1)O)NC(=CC2=O)C(=O)O,205.16899999999995,0.9318999999999995,90.39,3,3,15,1,53.192800000000005,True,False,True,True,3
Dyclonine,CCCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2,289.41900000000004,3.9242000000000026,29.54,0,3,21,8,86.08350000000006,True,True,True,True,4
Levonordefrin,C[C@@H]([C@@H](C1=CC(=C(C=C1)O)O)O)N,183.207,0.47840000000000016,86.71,4,4,13,2,48.38080000000002,True,False,True,True,3
Diethylcarbamazine,CCN(CC)C(=O)N1CCN(CC1)C,199.29799999999994,0.6956,26.790000000000006,0,2,14,2,57.38700000000004,True,False,True,True,3
Ampicillin Sodium,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)[O-])C.[Na+],371.3940000000001,-4.012599999999998,115.56,2,6,25,4,86.40010000000004,True,False,True,False,2
Cloxacillin Sodium,CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].[Na+],457.8710000000002,-1.7819799999999977,115.57,1,7,30,4,104.03920000000002,True,False,True,False,2
Penicillin V Potassium,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)[O-])C.[K+],388.4860000000001,-3.6335999999999977,98.77000000000001,1,6,25,5,84.96670000000005,True,False,True,False,2
N-Acetylaspartylglutamic acid,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O,304.255,-1.5999999999999988,170.09999999999997,5,5,21,9,66.29380000000002,True,False,False,False,1
Moxalactam Disodium,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)C(C4=CC=C(C=C4)O)C(=O)[O-])OC)OC2)C(=O)[O-].[Na+].[Na+],564.4440000000003,-9.789100000000012,211.95999999999998,2,14,38,9,111.87850000000002,False,False,False,False,0
Novobiocin Sodium,CC1=C(C=CC2=C1OC(=O)C(=C2[O-])NC(=O)C3=CC(=C(C=C3)O)CC=C(C)C)O[C@H]4[C@@H]([C@@H]([C@H](C(O4)(C)C)OC)OC(=O)N)O.[Na+],634.6140000000003,-0.000879999999997827,202.84,4,11,45,8,156.70219999999975,False,False,False,False,0
Gentian violet cation,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C,372.53600000000006,4.459600000000004,9.49,0,2,28,4,122.95540000000004,True,True,True,True,4
Dyclonine Hydrochloride,CCCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2.Cl,325.88000000000005,4.3460000000000045,29.54,0,3,22,8,93.33150000000005,True,True,True,True,4
Hydroxyzine Pamoate,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)O)O)O)C(=O)O,763.2870000000003,7.44730000000001,151.0,5,8,55,12,213.60499999999956,False,False,False,False,0
Diethylcarbamazine Citrate,CCN(CC)C(=O)N1CCN(CC1)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,391.4210000000001,-0.5528999999999968,158.92,4,6,27,7,94.47820000000006,True,False,False,False,1
Pramoxine Hydrochloride,CCCCOC1=CC=C(C=C1)OCCCN2CCOCC2.Cl,329.868,3.388400000000002,30.930000000000003,0,4,22,9,91.46400000000006,True,True,True,True,4
(-)-Physostigmine salicylate,C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C)C.C1=CC=C(C(=C1)C(=O)O)O,413.47400000000016,2.8643000000000014,102.34,3,6,30,2,113.38180000000007,True,True,True,True,4
Carbenicillin Disodium,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)[O-])C(=O)[O-])C.[Na+].[Na+],422.3700000000002,-8.174900000000012,129.67000000000002,1,7,28,5,87.21970000000003,True,False,True,False,2
Cephapirin Sodium,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CSC3=CC=NC=C3)SC1)C(=O)[O-].[Na+],445.4540000000002,-3.855299999999997,128.73000000000002,1,9,29,7,98.64970000000002,True,False,True,False,2
Dantrolene Sodium,C1C(=NC(=O)N1/N=C/C2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-])[O-].[Na+],336.2390000000001,-1.612899999999999,124.37,0,6,24,4,77.92940000000003,True,False,True,False,2
Ethambutol Hydrochloride,CC[C@@H](CO)NCCN[C@@H](CC)CO.Cl.Cl,277.236,0.5509999999999997,64.52,4,4,16,9,72.83100000000003,True,False,True,True,3
Phenethicillin Potassium,CC(C(=O)N[C@H]1[C@@H]2N(C1=O)[C@H](C(S2)(C)C)C(=O)[O-])OC3=CC=CC=C3.[K+],402.5130000000001,-3.2450999999999963,98.77000000000001,1,6,26,5,89.56170000000003,True,False,True,False,2
Pseudoephedrine Hydrochloride,C[C@@H]([C@H](C1=CC=CC=C1)O)NC.Cl,201.697,1.7496999999999998,32.26,2,2,13,3,57.17150000000004,True,False,True,True,3
"2-Naphthacenecarboxamide, 4-(dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-, hydrochloride (1:1), (4S,4aS,5aS,6S,12aS)-",C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.Cl,480.9010000000001,0.0508000000000004,181.62000000000003,6,9,33,2,117.35940000000005,True,False,False,False,1
Propiomazine,CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CC(C)N(C)C,340.49200000000013,4.832100000000006,23.550000000000004,0,4,24,5,101.78350000000006,True,True,True,True,4
Cyclopentolate Hydrochloride,CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O.Cl,327.85200000000003,2.6019000000000014,49.769999999999996,1,4,22,6,89.36180000000004,True,True,True,True,4
Erythromycin Stearate,CCCCCCCCCCCCCCCCCC(=O)O.CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,1018.421,8.118100000000009,231.20999999999995,6,15,71,23,273.439799999999,False,False,False,False,0
Mafenide,C1=CC(=CC=C1CN)S(=O)(=O)N,186.236,-0.20729999999999993,86.18,2,3,12,2,45.70660000000001,True,False,True,True,3
"N,N,N-trimethylglycinium",C[N+](C)(C)CC(=O)O,118.15599999999998,-0.22280000000000016,37.3,1,1,8,2,30.535199999999985,True,False,True,True,3
Bepridil,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3,366.5490000000002,4.830200000000005,15.71,0,3,27,10,114.18600000000008,True,True,True,True,4
Fipexide,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C(=O)COC4=CC=C(C=C4)Cl,388.8510000000001,2.791900000000001,51.24000000000001,0,5,27,5,101.36900000000004,True,True,True,True,4
Pargyline Hydrochloride,CN(CC#C)CC1=CC=CC=C1.Cl,195.693,2.1734000000000004,3.24,0,1,13,3,58.85700000000004,True,False,True,True,3
Moxalactam,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)C(C4=CC=C(C=C4)O)C(=O)O)OC)OC2)C(=O)O,520.4800000000004,-1.127699999999998,206.29999999999995,4,12,36,9,117.13610000000004,False,False,False,False,0
Mepenzolate Bromide,C[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C.[Br-],420.34700000000004,-0.291499999999999,46.53,1,3,26,4,96.83920000000006,True,True,True,True,4
Zomepirac,CC1=C(N(C(=C1)CC(=O)O)C)C(=O)C2=CC=C(C=C2)Cl,291.73400000000004,2.8450200000000017,59.300000000000004,1,3,20,4,76.37430000000003,True,True,True,True,4
Mizoribine,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)N,259.21799999999996,-2.700899999999999,151.06000000000003,5,8,18,3,55.41910000000002,True,False,False,False,1
Glafenine,C1=CC=C(C(=C1)C(=O)OCC(CO)O)NC2=C3C=CC(=CC3=NC=C2)Cl,372.808,3.1418000000000017,91.68,3,6,26,6,99.85280000000002,True,True,True,True,4
Etanidazole,C1=CN(C(=N1)[N+](=O)[O-])CC(=O)NCCO,214.18099999999998,-1.1002,110.29,2,6,15,5,48.97690000000002,True,False,True,False,2
Tetracaine Hydrochloride,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C.Cl,300.83,3.0388000000000024,41.57,1,4,20,8,85.92420000000004,True,True,True,True,4
Aceclidine,CC(=O)OC1CN2CCC1CC2,169.224,0.6436999999999999,29.54,0,3,12,1,44.718000000000025,True,False,True,True,3
Meclofenoxate,CN(C)CCOC(=O)COC1=CC=C(C=C1)Cl,257.717,1.8235999999999999,38.769999999999996,0,4,17,6,66.46000000000004,True,False,True,True,3
Fendiline,CC(C1=CC=CC=C1)NCCC(C2=CC=CC=C2)C3=CC=CC=C3,315.46,5.559400000000005,12.03,1,1,24,7,102.20370000000004,True,True,True,False,3
Perhexiline Maleate,C1CCC(CC1)C(CC2CCCCN2)C3CCCCC3.C(=C\C(=O)O)\C(=O)O,393.5680000000001,5.007200000000004,86.63000000000001,3,3,28,6,111.3103000000001,True,True,True,False,3
Clidinium,C[N+]12CCC(CC1)C(C2)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O,352.45400000000006,2.704500000000001,46.53,1,3,26,4,99.27220000000005,True,True,True,True,4
Kanamycin A Sulfate,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N.OS(=O)(=O)O,582.5820000000002,-7.944200000000009,357.21,13,17,38,6,121.96960000000004,False,False,False,False,0
Bupivacaine (USAN:INN:BAN),CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C,288.43500000000006,3.8965400000000026,32.34,1,2,21,5,88.66570000000006,True,True,True,True,4
Sulfabenzamide,C1=CC=C(C=C1)C(=O)NS(=O)(=O)C2=CC=C(C=C2)N,276.317,1.3875,89.26,2,4,19,3,71.94840000000002,True,False,True,True,3
Nifenazone,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C3=CN=CC=C3,308.34100000000007,2.1317199999999996,68.92,1,5,23,3,87.93720000000002,True,True,True,True,4
Pimethixene,CN1CCC(=C2C3=CC=CC=C3SC4=CC=CC=C42)CC1,293.4350000000001,4.678700000000004,3.24,0,2,21,0,89.76000000000005,True,True,True,True,4
Xylometazoline Hydrochloride,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C.Cl,280.8429999999999,3.566940000000003,24.39,1,2,19,2,85.87270000000004,True,False,True,True,3
Carbetapentane Citrate,CCN(CC)CCOCCOC(=O)C1(CCCC1)C2=CC=CC=C2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,525.5950000000003,2.1515000000000004,170.9,4,8,37,15,133.24520000000015,True,False,False,False,1
Mebeverine Hydrochloride,CCN(CCCCOC(=O)C1=CC(=C(C=C1)OC)OC)C(C)CC2=CC=C(C=C2)OC.Cl,466.0180000000002,5.0243000000000055,57.230000000000004,0,6,32,13,129.71750000000006,True,True,False,False,2
Cloperastine Hydrochloride,C1CCN(CC1)CCOC(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl,366.33200000000005,5.353700000000005,12.47,0,2,24,6,103.22800000000005,True,True,True,False,3
Dibucaine Hydrochloride,CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC.Cl,379.9320000000002,3.907100000000003,54.46,1,4,26,10,109.51520000000006,True,True,True,True,4
Doxycycline Hydrochloride,C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.Cl,480.9010000000001,-0.08239999999999958,181.62000000000003,6,9,33,2,117.59340000000006,True,False,False,False,1
Diphenylpyraline Hydrochloride,CN1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3.Cl,317.85999999999996,4.308600000000005,12.47,0,2,22,4,93.57900000000006,True,True,True,True,4
Oxyphencyclimine Hydrochloride,CN1CCCN=C1COC(=O)C(C2CCCCC2)(C3=CC=CC=C3)O.Cl,380.916,3.153500000000002,62.129999999999995,1,5,26,5,104.66980000000005,True,True,True,True,4
Tripelennamine Citrate,CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,447.4880000000003,1.4012999999999998,151.5,4,7,32,11,117.37420000000012,True,True,False,False,2
Ketamine Hydrochloride,CNC1(CCCCC1=O)C2=CC=CC=C2Cl.Cl,274.191,3.3196000000000025,29.1,1,2,17,2,72.91270000000003,True,False,True,True,3
Chlorcyclizine Hydrochloride,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl,337.2939999999999,4.098600000000005,6.48,0,2,22,3,96.05500000000005,True,True,True,True,4
Leucovorin Calcium,C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-].[Ca+2],511.50800000000027,-3.7812999999999963,225.5,5,11,35,10,121.27870000000003,False,False,False,False,0
Monomethylpropion,CC(C(=O)C1=CC=CC=C1)NC,163.22,1.4772,29.1,1,2,12,3,49.29420000000003,True,False,True,True,3
Quinidine Gluconate,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O.C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O,520.5790000000003,-0.31989999999999963,184.04,7,10,37,9,133.77560000000014,False,False,False,False,0
Fenfluramine Hydrochloride,CCNC(C)CC1=CC(=CC=C1)C(F)(F)F.Cl,267.7219999999999,3.667700000000003,12.03,1,1,17,4,65.53470000000002,True,False,True,True,3
"(1S,2R)-(+)-Norephedrine",CC(C(C1=CC=CC=C1)O)N,151.20899999999997,1.0672000000000001,46.25,2,2,11,2,45.05120000000002,True,False,True,True,3
Tolperisone Hydrochloride,CC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2.Cl,281.82699999999994,3.721520000000003,20.310000000000002,0,2,19,4,82.21250000000005,True,False,True,True,3
Chlorhexidine Hydrochloride,C1=CC(=CC=C1N/C(=N/C(=NCCCCCCN=C(/N=C(/NC2=CC=C(C=C2)Cl)\N)N)N)/N)Cl.Cl.Cl,578.3800000000001,4.180200000000002,177.58,6,2,36,9,159.33699999999988,False,False,False,False,0
Bromhexine Hydrochloride,CN(CC1=C(C(=CC(=C1)Br)Br)N)C2CCCCC2.Cl,412.59700000000015,4.980100000000004,29.259999999999998,1,2,19,3,91.84240000000003,True,False,True,True,3
Gaboxadol,C1CNCC2=C1C(=O)NO2,140.142,-0.3864,58.03,2,3,10,0,34.73939999999999,True,False,True,True,3
Sulconazole,C1=CC(=CC=C1CSC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,397.7579999999999,6.5180000000000025,17.82,0,3,24,6,104.177,True,False,True,False,2
Edrophonium,CC[N+](C)(C)C1=CC(=CC=C1)O,166.244,1.9790000000000005,20.23,1,1,12,2,52.28980000000004,True,False,True,True,3
8-Chlorotheophylline,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)Cl,214.612,-0.3863000000000005,72.68,1,5,14,0,51.5857,True,False,True,True,3
Thonzylamine,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2,286.379,2.0534,41.49,0,5,21,7,84.63000000000005,True,True,True,True,4
Methylephedrine,C[C@@H]([C@@H](C1=CC=CC=C1)O)N(C)C,179.26299999999998,1.6701000000000001,23.47,1,2,13,3,54.55080000000004,True,False,True,True,3
Minocycline hydrochloride,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C.Cl,493.94400000000013,0.45180000000000037,164.63,5,9,34,3,125.81960000000008,True,False,False,False,1
NADP nicotinamide-adenine-dinucleotide phosphate,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N,744.4170000000003,-2.898899999999998,364.78999999999996,9,18,48,13,150.28740000000005,False,False,False,False,0
Pilocarpine Nitrate,CC[C@H]1[C@H](COC1=O)CC2=CN=CN2C.[N+](=O)(O)[O-],271.273,0.8141000000000003,107.49,1,6,19,3,63.92290000000002,True,False,True,True,3
Benserazide Hydrochloride,C1=CC(=C(C(=C1CNNC(=O)C(CO)N)O)O)O.Cl,293.70699999999994,-1.3344000000000003,148.07,7,7,19,5,68.728,True,False,False,False,1
Flunarizine Hydrochloride,C1CN(CCN1C/C=C/C2=CC=CC=C2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F.Cl.Cl,477.4260000000001,6.228800000000006,6.48,0,2,32,6,132.62800000000004,True,False,True,False,2
Chloramphenicol succinate,C1=CC(=CC=C1[C@H]([C@@H](COC(=O)CCC(=O)O)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],423.20500000000004,1.3246999999999998,156.07000000000002,3,7,27,10,93.30970000000005,True,True,False,False,2
Flopropione,CCC(=O)C1=C(C=C(C=C1O)O)O,182.17499999999998,1.3961000000000001,77.76,3,4,13,2,46.057900000000025,True,False,True,True,3
Pomiferin,CC(=CCC1=C2C(=C3C(=C1O)C(=O)C(=CO3)C4=CC(=C(C=C4)O)O)C=CC(O2)(C)C)C,420.4610000000001,5.269700000000004,100.13000000000001,3,6,31,3,119.79040000000003,True,True,True,False,3
Fenspiride Hydrochloride,C1CN(CCC12CNC(=O)O2)CCC3=CC=CC=C3.Cl,296.79799999999994,2.2253000000000003,41.57000000000001,1,3,20,3,80.28270000000003,True,True,True,True,4
Mebhydrolin,CN1CCC2=C(C1)C3=CC=CC=C3N2CC4=CC=CC=C4,276.383,3.677500000000003,8.17,0,2,21,2,87.52000000000004,True,True,True,True,4
Metamizole,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)CS(=O)(=O)O,311.36300000000006,0.7659199999999999,84.54,1,6,21,4,80.56560000000005,True,True,True,True,4
Dicloxacillin Sodium,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].[Na+],492.3160000000002,-1.1285799999999995,115.57,1,7,31,4,109.04920000000003,True,False,True,False,2
Guanethidine Monosulfate,C1CCCN(CCC1)CCN=C(N)N.OS(=O)(=O)O,296.39300000000003,-0.12689999999999657,142.23999999999998,4,4,19,3,74.37920000000004,True,False,False,False,1
metoclopramide hydrochloride anhydrous,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl.Cl,336.263,2.4242000000000004,67.59,2,4,21,7,89.78560000000003,True,True,True,True,4
Methacycline,CN(C)[C@H]1[C@@H]2[C@H]([C@@H]3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O,442.4240000000002,-0.5944999999999991,181.61999999999998,6,9,32,2,110.96440000000007,True,False,False,False,1
Tolmetin Sodium,CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)[O-].[Na+],279.271,-2.139079999999997,62.129999999999995,0,4,20,4,68.73550000000003,True,False,True,False,2
Methacycline Hydrochloride,CN(C)[C@H]1[C@@H]2[C@H]([C@@H]3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O.Cl,478.88500000000016,-0.17269999999999963,181.61999999999998,6,9,33,2,118.21240000000006,True,True,False,False,2
Zuclomiphene Citrate,CCN(CC)CCOC1=CC=C(C=C1)/C(=C(/C2=CC=CC=C2)\Cl)/C3=CC=CC=C3.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,598.0920000000004,5.314100000000005,144.60000000000002,4,6,42,14,161.46919999999974,False,False,False,False,0
Isopropamide Iodide,CC(C)[N+](C)(CCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)N)C(C)C.[I-],480.43400000000014,1.1155000000000013,43.09,1,1,27,8,108.79880000000007,True,False,True,True,3
Thiamylal,CCCC(C)C1(C(=O)NC(=S)NC1=O)CC=C,254.355,1.5159999999999996,58.2,2,3,17,5,70.20240000000003,True,False,True,True,3
Cyclocreatine,C1CN(C(=N1)N)CC(=O)O,143.14600000000002,-1.2986999999999997,78.92,2,4,10,2,35.6982,True,False,True,False,2
Bepridil Hydrochloride,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3.Cl,403.01000000000016,5.252000000000007,15.71,0,3,28,10,121.43400000000007,True,True,True,False,3
Phenethicillin,CC(C(=O)N[C@H]1[C@@H]2N(C1=O)[C@H](C(S2)(C)C)C(=O)O)OC3=CC=CC=C3,364.42300000000006,1.0855999999999997,95.94000000000001,2,5,25,5,92.19050000000004,True,True,True,True,4
Amiloride hydrochloride anhydrous,C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N.Cl,266.0919999999999,-0.8702000000000001,159.29,4,5,16,1,63.25509999999998,True,False,False,False,1
Hydrastinine Hydrochloride,CN1CCC2=CC3=C(C=C2C1O)OCO3.Cl,243.68999999999997,1.3159,41.93000000000001,1,4,16,0,61.10680000000004,True,False,True,True,3
Heptaminol Hydrochloride,CC(CCCC(C)(C)O)N.Cl,181.70700000000002,1.6965999999999999,46.25,2,2,11,4,51.04620000000003,True,False,True,True,3
Phenazopyridine hydrochloride,C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N.Cl,249.705,3.0832,89.64999999999999,2,5,17,2,70.9278,True,False,True,True,3
Meclocycline,CN(C)[C@H]1[C@@H]2[C@H]([C@@H]3C(=C)C4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O,476.8690000000002,0.05890000000000006,181.61999999999998,6,9,33,2,115.97440000000007,True,True,False,False,2
Demeclocycline hydrochloride,CN(C)[C@H]1[C@@H]2C[C@@H]3[C@@H](C4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O.Cl,501.31900000000013,0.5300999999999998,181.61999999999998,6,9,33,2,117.75840000000005,False,False,False,False,0
Pirenzepine Hydrochloride,CN1CCN(CC1)CC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4.Cl.Cl,424.33200000000005,2.4029999999999996,68.78,1,5,28,2,114.2112,True,True,True,True,4
Thonzylamine Hydrochloride,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2.Cl,322.84,2.4752000000000014,41.49,0,5,22,7,91.87800000000006,True,True,True,True,4
O-Methylhydroxylamine hydrochloride,CON.Cl,83.51799999999999,-0.07169999999999993,35.25,1,2,4,0,18.4444,True,False,True,True,3
Tulobuterol Hydrochloride,CC(C)(C)NCC(C1=CC=CC=C1Cl)O.Cl,264.19599999999997,3.183300000000002,32.26,2,2,16,3,71.41550000000002,True,False,True,True,3
"(6R,7R)-3-((Acetyloxy)methyl)-7-(((2E)-2-(2-amino-4-thiazolyl)-2-(methoxyimino)acetyl)amino)-8-oxo-5-thia-1-azabicyclo(4.2.0)oct-2-ene-2-carboxylic acid",CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N/OC)/C3=CSC(=N3)N)SC1)C(=O)O,455.4740000000002,-0.6224999999999992,173.51,3,11,30,7,106.38990000000003,True,False,False,False,1
